radboudsource,sourceguid,sourcelabel,radboudtarget,targetguid,targetlabel
MONDO_0014498,http://purl.obolibrary.org/obo/MONDO_0014498,familial cold autoinflammatory syndrome 4,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0014498,http://purl.obolibrary.org/obo/MONDO_0014498,familial cold autoinflammatory syndrome 4,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0014498,http://purl.obolibrary.org/obo/MONDO_0014498,familial cold autoinflammatory syndrome 4,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0014498,http://purl.obolibrary.org/obo/MONDO_0014498,familial cold autoinflammatory syndrome 4,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0014608,http://purl.obolibrary.org/obo/MONDO_0014608,mandibulofacial dysostosis with alopecia,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0014608,http://purl.obolibrary.org/obo/MONDO_0014608,mandibulofacial dysostosis with alopecia,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0014608,http://purl.obolibrary.org/obo/MONDO_0014608,mandibulofacial dysostosis with alopecia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0014608,http://purl.obolibrary.org/obo/MONDO_0014608,mandibulofacial dysostosis with alopecia,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0019471,http://purl.obolibrary.org/obo/MONDO_0019471,adult T-cell leukemia/lymphoma,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0021677,http://purl.obolibrary.org/obo/MONDO_0021677,post-infectious neuralgia,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
MONDO_0021677,http://purl.obolibrary.org/obo/MONDO_0021677,post-infectious neuralgia,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0032902,http://purl.obolibrary.org/obo/MONDO_0032902,Joubert syndrome 36,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0032902,http://purl.obolibrary.org/obo/MONDO_0032902,Joubert syndrome 36,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0032902,http://purl.obolibrary.org/obo/MONDO_0032902,Joubert syndrome 36,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0032902,http://purl.obolibrary.org/obo/MONDO_0032902,Joubert syndrome 36,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
MONDO_0044325,http://purl.obolibrary.org/obo/MONDO_0044325,"Fanconi anemia, complementation group W",EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
MONDO_0044325,http://purl.obolibrary.org/obo/MONDO_0044325,"Fanconi anemia, complementation group W",MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0044325,http://purl.obolibrary.org/obo/MONDO_0044325,"Fanconi anemia, complementation group W",OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0044325,http://purl.obolibrary.org/obo/MONDO_0044325,"Fanconi anemia, complementation group W",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0044325,http://purl.obolibrary.org/obo/MONDO_0044325,"Fanconi anemia, complementation group W",EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
MONDO_0044325,http://purl.obolibrary.org/obo/MONDO_0044325,"Fanconi anemia, complementation group W",EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_0003075,http://www.ebi.ac.uk/efo/EFO_0003075,xanthoma,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
HP_0000062,http://purl.obolibrary.org/obo/HP_0000062,Ambiguous genitalia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0000751,http://purl.obolibrary.org/obo/HP_0000751,Personality changes,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002904,http://purl.obolibrary.org/obo/HP_0002904,Hyperbilirubinemia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0003143,http://purl.obolibrary.org/obo/MONDO_0003143,angiokeratoma,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0003143,http://purl.obolibrary.org/obo/MONDO_0003143,angiokeratoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0003143,http://purl.obolibrary.org/obo/MONDO_0003143,angiokeratoma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
MONDO_0032755,http://purl.obolibrary.org/obo/MONDO_0032755,neurodevelopmental disorder with or without variable brain abnormalities; NEDBA,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0041086,http://purl.obolibrary.org/obo/MONDO_0041086,mixed anxiety and depressive disorder,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0041086,http://purl.obolibrary.org/obo/MONDO_0041086,mixed anxiety and depressive disorder,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
EFO_0000595,http://www.ebi.ac.uk/efo/EFO_0000595,monophasic synovial sarcoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
HP_0002153,http://purl.obolibrary.org/obo/HP_0002153,Hyperkalemia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0005465,http://purl.obolibrary.org/obo/HP_0005465,Facial hyperostosis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0009028,http://purl.obolibrary.org/obo/HP_0009028,Generalized weakness of limb muscles,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0100813,http://purl.obolibrary.org/obo/HP_0100813,Testicular torsion,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0200032,http://purl.obolibrary.org/obo/HP_0200032,Kayser-Fleischer ring,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0009559,http://purl.obolibrary.org/obo/MONDO_0009559,mandibulofacial dysostosis with mental deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0015643,http://purl.obolibrary.org/obo/MONDO_0015643,photosensitive epilepsy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0015643,http://purl.obolibrary.org/obo/MONDO_0015643,photosensitive epilepsy,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0015643,http://purl.obolibrary.org/obo/MONDO_0015643,photosensitive epilepsy,OTAR_0000009,http://www.ebi.ac.uk/efo/OTAR_0000009,OTAR_0000009
MONDO_0017386,http://purl.obolibrary.org/obo/MONDO_0017386,pleomorphic rhabdomyosarcoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0017386,http://purl.obolibrary.org/obo/MONDO_0017386,pleomorphic rhabdomyosarcoma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0017386,http://purl.obolibrary.org/obo/MONDO_0017386,pleomorphic rhabdomyosarcoma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0017386,http://purl.obolibrary.org/obo/MONDO_0017386,pleomorphic rhabdomyosarcoma,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0030019,http://purl.obolibrary.org/obo/MONDO_0030019,anauxetic dysplasia 3,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0030019,http://purl.obolibrary.org/obo/MONDO_0030019,anauxetic dysplasia 3,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0030919,http://purl.obolibrary.org/obo/MONDO_0030919,"intellectual disability, autosomal dominant 53",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0030919,http://purl.obolibrary.org/obo/MONDO_0030919,"intellectual disability, autosomal dominant 53",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0030919,http://purl.obolibrary.org/obo/MONDO_0030919,"intellectual disability, autosomal dominant 53",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0032697,http://purl.obolibrary.org/obo/MONDO_0032697,Houge-Janssens syndrome 3,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0032891,http://purl.obolibrary.org/obo/MONDO_0032891,"aneurysm, intracranial berry, 12",EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0032891,http://purl.obolibrary.org/obo/MONDO_0032891,"aneurysm, intracranial berry, 12",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0032891,http://purl.obolibrary.org/obo/MONDO_0032891,"aneurysm, intracranial berry, 12",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0002689,http://www.ebi.ac.uk/efo/EFO_0002689,antiphospholipid syndrome,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
HP_0000876,http://purl.obolibrary.org/obo/HP_0000876,Oligomenorrhea,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0003076,http://purl.obolibrary.org/obo/HP_0003076,Glycosuria,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0004855,http://purl.obolibrary.org/obo/HP_0004855,Reduced protein S activity,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0007366,http://purl.obolibrary.org/obo/HP_0007366,Atrophy/Degeneration affecting the brainstem,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0025428,http://purl.obolibrary.org/obo/HP_0025428,obsolete Bronchospasm,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0040082,http://purl.obolibrary.org/obo/HP_0040082,Happy demeanor,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0002368,http://purl.obolibrary.org/obo/MONDO_0002368,papillary serous cystadenocarcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0002579,http://purl.obolibrary.org/obo/MONDO_0002579,orbit embryonal rhabdomyosarcoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0002579,http://purl.obolibrary.org/obo/MONDO_0002579,orbit embryonal rhabdomyosarcoma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0002579,http://purl.obolibrary.org/obo/MONDO_0002579,orbit embryonal rhabdomyosarcoma,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0002579,http://purl.obolibrary.org/obo/MONDO_0002579,orbit embryonal rhabdomyosarcoma,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0004331,http://purl.obolibrary.org/obo/MONDO_0004331,bladder urachal adenocarcinoma,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
MONDO_0004331,http://purl.obolibrary.org/obo/MONDO_0004331,bladder urachal adenocarcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0007845,http://purl.obolibrary.org/obo/MONDO_0007845,"Kaposi sarcoma, susceptibility to",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0007845,http://purl.obolibrary.org/obo/MONDO_0007845,"Kaposi sarcoma, susceptibility to",EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
MONDO_0007859,http://purl.obolibrary.org/obo/MONDO_0007859,"palmoplantar keratoderma i, striate, focal, or diffuse",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0007859,http://purl.obolibrary.org/obo/MONDO_0007859,"palmoplantar keratoderma i, striate, focal, or diffuse",EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
HP_0008404,http://purl.obolibrary.org/obo/HP_0008404,Nail dystrophy,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0031030,http://purl.obolibrary.org/obo/HP_0031030,Elevated carcinoma antigen 125 level,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0008630,http://purl.obolibrary.org/obo/MONDO_0008630,"urinary bladder, atony of",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0016641,http://purl.obolibrary.org/obo/MONDO_0016641,limb transversal defect-cardiac anomaly syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0016641,http://purl.obolibrary.org/obo/MONDO_0016641,limb transversal defect-cardiac anomaly syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0032940,http://purl.obolibrary.org/obo/MONDO_0032940,retinitis pigmentosa 88,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0032940,http://purl.obolibrary.org/obo/MONDO_0032940,retinitis pigmentosa 88,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0032940,http://purl.obolibrary.org/obo/MONDO_0032940,retinitis pigmentosa 88,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0032940,http://purl.obolibrary.org/obo/MONDO_0032940,retinitis pigmentosa 88,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
MONDO_0041447,http://purl.obolibrary.org/obo/MONDO_0041447,metastatic malignant neoplasm in the colon,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0000233,http://www.ebi.ac.uk/efo/EFO_0000233,adenosquamous lung carcinoma,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_0000233,http://www.ebi.ac.uk/efo/EFO_0000233,adenosquamous lung carcinoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0000233,http://www.ebi.ac.uk/efo/EFO_0000233,adenosquamous lung carcinoma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
EFO_0003027,http://www.ebi.ac.uk/efo/EFO_0003027,acute myeloblastic leukemia without maturation,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0003027,http://www.ebi.ac.uk/efo/EFO_0003027,acute myeloblastic leukemia without maturation,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
EFO_0003027,http://www.ebi.ac.uk/efo/EFO_0003027,acute myeloblastic leukemia without maturation,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
EFO_0003027,http://www.ebi.ac.uk/efo/EFO_0003027,acute myeloblastic leukemia without maturation,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
EFO_0003027,http://www.ebi.ac.uk/efo/EFO_0003027,acute myeloblastic leukemia without maturation,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
HP_0000720,http://purl.obolibrary.org/obo/HP_0000720,obsolete Mood swings,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0030833,http://purl.obolibrary.org/obo/HP_0030833,Neck pain,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0014790,http://purl.obolibrary.org/obo/MONDO_0014790,TMEM199-CDG,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
MONDO_0014790,http://purl.obolibrary.org/obo/MONDO_0014790,TMEM199-CDG,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0045031,http://purl.obolibrary.org/obo/MONDO_0045031,obsolete infectious diarrheal disease,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
MONDO_0045031,http://purl.obolibrary.org/obo/MONDO_0045031,obsolete infectious diarrheal disease,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
HP_0004448,http://purl.obolibrary.org/obo/HP_0004448,Fulminant hepatic failure,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0005639,http://purl.obolibrary.org/obo/HP_0005639,Hyperextensible hand joints,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0009943,http://purl.obolibrary.org/obo/HP_0009943,Complete duplication of thumb phalanx,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0025382,http://purl.obolibrary.org/obo/HP_0025382,Hypodipsia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0030148,http://purl.obolibrary.org/obo/HP_0030148,Heart murmur,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0040185,http://purl.obolibrary.org/obo/HP_0040185,Macrothrombocytopenia,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0014919,http://purl.obolibrary.org/obo/MONDO_0014919,sessile serrated polyposis cancer syndrome,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
MONDO_0014919,http://purl.obolibrary.org/obo/MONDO_0014919,sessile serrated polyposis cancer syndrome,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0014919,http://purl.obolibrary.org/obo/MONDO_0014919,sessile serrated polyposis cancer syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0044635,http://purl.obolibrary.org/obo/MONDO_0044635,DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0044635,http://purl.obolibrary.org/obo/MONDO_0044635,DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0044635,http://purl.obolibrary.org/obo/MONDO_0044635,DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
EFO_0002615,http://www.ebi.ac.uk/efo/EFO_0002615,internal carotid artery stenosis,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
EFO_0002615,http://www.ebi.ac.uk/efo/EFO_0002615,internal carotid artery stenosis,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
HP_0001642,http://purl.obolibrary.org/obo/HP_0001642,Pulmonic stenosis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002221,http://purl.obolibrary.org/obo/HP_0002221,Absent axillary hair,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002307,http://purl.obolibrary.org/obo/HP_0002307,Drooling,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002938,http://purl.obolibrary.org/obo/HP_0002938,Lumbar hyperlordosis,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002986,http://purl.obolibrary.org/obo/HP_0002986,Radial bowing,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0009487,http://purl.obolibrary.org/obo/HP_0009487,Ulnar deviation of the hand,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0011808,http://purl.obolibrary.org/obo/HP_0011808,Decreased patellar reflex,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0012382,http://purl.obolibrary.org/obo/HP_0012382,Left-to-right shunt,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0010256,http://purl.obolibrary.org/obo/MONDO_0010256,"intellectual disability, X-linked 21",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0010256,http://purl.obolibrary.org/obo/MONDO_0010256,"intellectual disability, X-linked 21",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0010256,http://purl.obolibrary.org/obo/MONDO_0010256,"intellectual disability, X-linked 21",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0010888,http://purl.obolibrary.org/obo/MONDO_0010888,adenomyosis,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
MONDO_0010888,http://purl.obolibrary.org/obo/MONDO_0010888,adenomyosis,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
MONDO_0012611,http://purl.obolibrary.org/obo/MONDO_0012611,"polyhydramnios, megalencephaly, and symptomatic epilepsy",EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
MONDO_0012611,http://purl.obolibrary.org/obo/MONDO_0012611,"polyhydramnios, megalencephaly, and symptomatic epilepsy",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0012611,http://purl.obolibrary.org/obo/MONDO_0012611,"polyhydramnios, megalencephaly, and symptomatic epilepsy",MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
MONDO_0016322,http://purl.obolibrary.org/obo/MONDO_0016322,neuroendocrine cell hyperplasia of infancy,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
MONDO_0016322,http://purl.obolibrary.org/obo/MONDO_0016322,neuroendocrine cell hyperplasia of infancy,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0020398,http://purl.obolibrary.org/obo/MONDO_0020398,congenital mitral stenosis,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
MONDO_0020398,http://purl.obolibrary.org/obo/MONDO_0020398,congenital mitral stenosis,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
MONDO_0020398,http://purl.obolibrary.org/obo/MONDO_0020398,congenital mitral stenosis,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0021804,http://purl.obolibrary.org/obo/MONDO_0021804,silicotuberculosis,EFO_0005741,http://www.ebi.ac.uk/efo/EFO_0005741,infectious disease
MONDO_0021804,http://purl.obolibrary.org/obo/MONDO_0021804,silicotuberculosis,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
EFO_0002510,http://www.ebi.ac.uk/efo/EFO_0002510,serous cystadenofibroma,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
EFO_0002510,http://www.ebi.ac.uk/efo/EFO_0002510,serous cystadenofibroma,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
EFO_0002510,http://www.ebi.ac.uk/efo/EFO_0002510,serous cystadenofibroma,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
EFO_0002510,http://www.ebi.ac.uk/efo/EFO_0002510,serous cystadenofibroma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
EFO_0002510,http://www.ebi.ac.uk/efo/EFO_0002510,serous cystadenofibroma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
HP_0002166,http://purl.obolibrary.org/obo/HP_0002166,Impaired vibration sensation in the lower limbs,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0002240,http://purl.obolibrary.org/obo/HP_0002240,Hepatomegaly,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0008770,http://purl.obolibrary.org/obo/HP_0008770,Obsessive-compulsive trait,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
HP_0011923,http://purl.obolibrary.org/obo/HP_0011923,Decreased activity of mitochondrial complex I,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
MONDO_0001330,http://purl.obolibrary.org/obo/MONDO_0001330,presbyopia,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
MONDO_0003680,http://purl.obolibrary.org/obo/MONDO_0003680,periosteal chondrosarcoma,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
MONDO_0003680,http://purl.obolibrary.org/obo/MONDO_0003680,periosteal chondrosarcoma,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0009374,http://purl.obolibrary.org/obo/MONDO_0009374,hydroxyprolinemia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0009816,http://purl.obolibrary.org/obo/MONDO_0009816,autosomal recessive osteopetrosis 2,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
MONDO_0009816,http://purl.obolibrary.org/obo/MONDO_0009816,autosomal recessive osteopetrosis 2,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
MONDO_0009816,http://purl.obolibrary.org/obo/MONDO_0009816,autosomal recessive osteopetrosis 2,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
MONDO_0010635,http://purl.obolibrary.org/obo/MONDO_0010635,hypogonadotropic hypogonadism 1 with or without anosmia,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
